Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,50.4,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2015.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,35.8,65.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2015.",Adults who meet aerobic recommendations.,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates are suppressed here because they're statistically unstable.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,40.9,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2015.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,35.1,46.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,44.2,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,38.4,50.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.; Bexar County level data",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,41.9,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,33.6,50.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.; Bexar County level data",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,53.3,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,44.4,61.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,40.4,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,33.2,48.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,48.5,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,39.6,57.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,36.7,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,30.8,42.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,36.8,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,31.8,41.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,37.3,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,27.5,47.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,American Indian/Alaska Native,,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,35.9,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,31.6,40.3
