Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,654.6,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,624.4,686.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,733.1,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Health, United States, 2016, HHS/CDC/NCHS, Table 17 https://www.cdc.gov/nchs/data/hus/2016/017.pdf ",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,American Indian/Alaska Native,596.9,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Health, United States, 2016, HHS/CDC/NCHS, Table 17 https://www.cdc.gov/nchs/data/hus/2016/017.pdf ",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,500.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,690.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,360.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,580.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,269.6,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Other includes Unknown; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,170.9,404.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,791.9,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,749.9,834.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,594.0,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,562.9,625.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,628.6,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2015 mid-year population estimates,,,,584.2,672.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,765.5,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,749.3,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,719.7,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,1066.7,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,650.5,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,512.5,814.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,1110.7,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,1053.0,1168.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,859.2,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston Resident Deaths, Massachusetts Department of Public Health (data as of December 2016)",Population denominators based on extrapolation after year 2010,Rates include undetermined causes and missing causes of death,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,923.3,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,723.8,1161.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,748.8,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,729.0,768.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,American Indian/Alaska Native,649.2,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,441.1,921.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,449.5,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,392.6,506.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,979.5,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,875.9,1083.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,443.3,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,352.8,533.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,759.4,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,738.0,780.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,636.1,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,612.1,660.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,887.1,"Portland (Multnomah County), OR","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",CDC Wonder All ICD-10 codes,,,,,853.6,920.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,1046.4,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,1018.4,1074.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,1308.1,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,1258.4,1357.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,565.3,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston Resident Deaths, Massachusetts Department of Public Health (data as of December 2016)",Population denominators based on extrapolation after year 2010,Rates include undetermined causes and missing causes of death,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,853.1,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,820.2,886.1
