Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Social and Economic Factors,Percent Unemployed,2014,Both,Hispanic,13.7,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3916000 was used to isolate data for Cleveland, OH.",9.8,17.6,,
Social and Economic Factors,Percent Unemployed,2014,Both,Black,26.3,"Cleveland, OH","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3916000 was used to isolate data for Cleveland, OH.",24.5,28.1,,
Social and Economic Factors,Percent Unemployed,2014,Male,All,9.3,"Washington, DC","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 1150000 was used to isolate data for Washington, DC.",8.2,10.4,,
Social and Economic Factors,Percent Unemployed,2014,Both,All,7.2,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,7.1,7.3,,
Social and Economic Factors,Percent Unemployed,2014,Both,American Indian/Alaska Native,13.3,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,12.8,13.8,,
Social and Economic Factors,Percent Unemployed,2014,Both,Asian/PI,5.6,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,Asian alone,5.5,5.7,,
Social and Economic Factors,Percent Unemployed,2014,Both,Black,13.2,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,13.1,13.3,,
Social and Economic Factors,Percent Unemployed,2014,Both,Hispanic,8.4,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,8.3,8.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,Multiracial,11.1,"U.S. Total, U.S. Total","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,,10.8,11.4,,
Social and Economic Factors,Percent Unemployed,2014,Both,All,8.3,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",8.1,8.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,American Indian/Alaska Native,13.3,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",8.1,18.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,Asian/PI,6.4,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 3651000 was used to isolate data for New York City, NY.",5.9,6.9,,
Social and Economic Factors,Percent Unemployed,2014,Both,Black,12.0,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",11.4,12.6,,
Social and Economic Factors,Percent Unemployed,2014,Both,Hispanic,9.7,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",9.2,10.2,,
Social and Economic Factors,Percent Unemployed,2014,Both,Multiracial,10.0,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",8.5,11.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,White,5.5,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 3651000 was used to isolate data for New York City, NY.",5.2,5.8,,
Social and Economic Factors,Percent Unemployed,2014,Female,All,7.7,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 3651000 was used to isolate data for New York City, NY.",7.4,8.0,,
Social and Economic Factors,Percent Unemployed,2014,Male,All,8.0,"New York City, NY","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 3651000 was used to isolate data for New York City, NY.",7.6,8.4,,
Social and Economic Factors,Percent Unemployed,2014,Male,All,8.7,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",8.0,9.4,,
Social and Economic Factors,Percent Unemployed,2014,Female,All,8.8,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Population 20 to 64 years; FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",8.1,9.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,White,8.3,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",7.6,9.0,,
Social and Economic Factors,Percent Unemployed,2014,Both,Other,10.6,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Native Hawaiian or other Pacific Islander; FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",5.0,16.2,,
Social and Economic Factors,Percent Unemployed,2014,Both,Multiracial,12.0,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",9.5,14.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,Hispanic,9.3,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",8.3,10.3,,
Social and Economic Factors,Percent Unemployed,2014,Both,Black,15.3,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",13.1,17.5,,
Social and Economic Factors,Percent Unemployed,2014,Both,Asian/PI,7.3,"Las Vegas (Clark County), NV","Percent of unemployment among population 16 and over using US Census Bureau, American Community Survey 1-year estimates, or something similar.","US Census Bureau, American Community Survey 1-year estimates; Table ID S2301 - Employment Status.",,"Asian alone; FIPS code 32003 was used to isolate data for Las Vegas (Clark County), NV.",5.6,9.0,,
